,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,subject
w_pr,-1.3961022867522894,0.01901832461595354,0.5903034782797191,-2.663183682034739,-1.7557146306476281,-1.3318286431072894,-0.9865356718025491,-0.4336926638470182,963.3989588988765,0.9997458117783882,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
beta_1_pr,2.169425697244943,0.014636662291804034,0.4702449392365676,1.3454758248200664,1.8473689594489113,2.142859165057029,2.454053806903298,3.1911223814362346,1032.2007151095152,1.000479632420216,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
beta_2_pr,0.1739253109829042,0.011984284962795994,0.17263364919598384,0.054180408396681236,0.10439351319854111,0.1425931379038117,0.18682166611494422,0.5943512412957231,207.5040834333615,1.0124818577951373,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
eta_1_pr,-2.2103724547259946,0.003686065566641284,0.11415540872348484,-2.444943482901329,-2.287697869151052,-2.204394308575231,-2.137500537184178,-1.9910886550511284,959.1065889904321,0.9991214382840251,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
eta_2_pr,-0.26667453450334677,0.03812126663417333,0.8161217264333305,-2.1068306728042283,-0.7500518069293647,-0.27184463966528183,0.1991749217465491,1.4548917831595638,458.32678094594667,1.004555959760261,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
w,0.11323390819427245,0.0028141460073372393,0.09227777872110297,0.0037308329265684998,0.039665352284333336,0.09158638545244385,0.1619435768773922,0.3321177019057486,1075.2291031803022,0.999272723155133,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
beta_1,21.69425697244943,0.14636662291804045,4.7024493923656765,13.454758248200665,18.473689594489112,21.42859165057029,24.540538069032976,31.91122381436235,1032.2007151095138,1.000479632420216,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
beta_2,1.739253109829042,0.11984284962795992,1.726336491959838,0.5418040839668125,1.0439351319854109,1.4259313790381172,1.8682166611494424,5.943512412957231,207.5040834333615,1.0124818577951373,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
eta_1,0.013977224122612365,0.00013344789081962577,0.004096548577343449,0.0071228838323494316,0.010990992077314568,0.013686364871360606,0.016239068525552066,0.023249871527988353,942.3512049525629,0.9991880421759269,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
eta_2,0.4150500664392703,0.01003095980442458,0.2410345070803108,0.0175374314974225,0.2265218968058863,0.3927621385850441,0.579021855682895,0.9270092316382263,577.3955907300287,1.00316712963495,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
lp__,-252.28003392817658,0.09595753746752138,1.9278861474496396,-257.14600145936544,-253.1717789621072,-251.873103426393,-250.8310200914736,-249.88679898653126,403.6496470356401,1.000451439204229,36DSNE9QZ5YOWDAXNIOTGRUAE0QOJU
w_pr,-1.499485066207298,0.040678122701483584,0.7315352702862687,-2.8190241603958297,-2.0181989177648263,-1.5461550431615922,-1.0038754570137716,-0.04135177154869067,323.40649390127993,1.0053937660435641,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
beta_1_pr,0.22441711588464547,0.00645819915483913,0.11392305394986939,0.10337997861956695,0.14772057146284046,0.18767365270817166,0.26573426777973813,0.558341577903607,311.17189907985215,1.0020800302439397,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
beta_2_pr,0.1363502026811435,0.002723689023503742,0.06318906450624943,0.041165444332143974,0.08930247451696652,0.12565771282589389,0.17158916081301567,0.2853543866493356,538.2311271692444,1.0082790892222577,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
eta_1_pr,0.23913216622846467,0.03828466140467611,0.7731632758113213,-1.013055114245359,-0.37796966290232215,0.1969271164372628,0.7567973382751032,1.8655628629601497,407.84281335118186,1.0053268702583475,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
eta_2_pr,0.08992056051952772,0.03630268603977859,0.740987261886486,-1.033062871396297,-0.4354232900289425,-0.053905853657833076,0.4814189048699199,1.8576252502211577,416.62369369796875,1.0187193252804863,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
w,0.1143407221710404,0.0075364476570367695,0.13381033723293417,0.00227297243984707,0.021789331594841588,0.06117201419744339,0.15773552628315898,0.4834888606950749,315.2433660405577,1.0022676214088937,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
beta_1,2.2441711588464544,0.06458199154839127,1.139230539498694,1.0337997861956694,1.4772057146284046,1.8767365270817165,2.6573426777973816,5.583415779036068,311.1718990798524,1.0020800302439397,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
beta_2,1.3635020268114353,0.027236890235037437,0.6318906450624944,0.4116544433214397,0.8930247451696652,1.2565771282589389,1.7158916081301565,2.8535438664933563,538.2311271692437,1.0082790892222577,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
eta_1,0.5690303672549417,0.013006872495316806,0.2449427938991837,0.15553711485435512,0.35259448321281184,0.5781417098714028,0.7755019682487309,0.9688878494322865,354.63661144079566,1.006359556181059,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
eta_2,0.5165149903325789,0.011024385870311411,0.231359681740376,0.15081618653945666,0.3314892314021506,0.4784805466961143,0.6850302955607417,0.9683242102975234,440.41950533694705,1.0171223349299663,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
lp__,-253.93874870064673,0.06780125870724854,1.6308210642521208,-257.7802057655,-254.84801455565054,-253.57747774971068,-252.7592146574549,-251.70646486298511,578.5449561507534,0.9989060331654915,36DSNE9QZ5YOWDAXNIOTGRUAEAWJOF
w_pr,-0.8417731582098676,0.025832006176134906,0.7105213848908756,-2.3829175264437414,-1.3034317225304366,-0.7787749360867442,-0.30886568658423114,0.326049192293958,756.5506967216241,1.001524330775625,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
beta_1_pr,0.43817956430187677,0.0050158713673244745,0.12335080453294962,0.24404276055556048,0.34482800833280813,0.41925216501400864,0.5112227324979689,0.7305917996229062,604.7713263269009,1.0007311704268047,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
beta_2_pr,0.19103317819887625,0.0014291155558372561,0.039964343657815635,0.1267792796793023,0.1624834366693032,0.1866271784228391,0.21472151144896534,0.28140745211694324,782.0070649965614,0.9994598482777813,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
eta_1_pr,-0.2231355696325099,0.008422494724296936,0.25121138256195524,-0.7033979529589085,-0.38839261925490687,-0.22785707923686316,-0.055956511964761604,0.283606810026004,889.604829917742,1.000739925880747,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
eta_2_pr,1.1430949822499823,0.01895881483041622,0.5769612426378743,0.12070325456500705,0.7525719411084134,1.0863591066188227,1.4740280786461284,2.4071805787592044,926.1277792742001,1.0001083126101682,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
w,0.24897406423653726,0.006881049137854383,0.17841290472646912,0.00847865206070585,0.09633615637935544,0.2179764718464359,0.37859341646589856,0.6279288013138973,672.2691924455818,1.0017722986261073,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
beta_1,4.381795643018768,0.050158713673244745,1.2335080453294962,2.4404276055556053,3.4482800833280813,4.192521650140087,5.112227324979689,7.305917996229062,604.7713263269009,1.0007311704268047,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
beta_2,1.9103317819887629,0.014291155558372562,0.3996434365781563,1.267792796793023,1.624834366693032,1.8662717842283911,2.1472151144896534,2.8140745211694322,782.0070649965614,0.9994598482777812,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
eta_1,0.4141530649513832,0.00318567194195977,0.09526279329916548,0.24079885288792707,0.34872915146477257,0.4097838069447648,0.4776627573835987,0.611756014902027,894.220295671185,1.000723754200583,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
eta_2,0.8395948561262006,0.0038979867000727138,0.11801989978330107,0.5480907747571043,0.774235387036839,0.8612883250196282,0.9296215372718402,0.9920760318610131,916.705373532607,1.0001927588861876,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
lp__,-230.7645180327982,0.0632391778006235,1.5854851133000303,-234.70415664138287,-231.6351822655315,-230.45407322713666,-229.57803736796478,-228.61583601956505,628.5674789293693,1.0034039240082147,36H9ULYP62UUQ0X4OF53TXLWLEIJFF
w_pr,0.21201029796853815,0.02907930648892157,0.8359044013661401,-1.6089131626035005,-0.30679042294679415,0.2550154038732839,0.7381996125664094,1.8473936233645902,826.3140443522108,1.0014740726719102,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
beta_1_pr,0.2379736840903316,0.004623108430871118,0.1225041193181725,0.06387542642937022,0.14724826370106803,0.2200586524802273,0.30734270100270666,0.5302617069950728,702.1553769633547,1.005873295371278,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
beta_2_pr,0.1395370480635826,0.004503306570495975,0.07649096225380994,0.041903151462525684,0.08846788110087375,0.12338940019819833,0.17631765743158034,0.3061829642953098,288.50757611807876,1.0090283781590201,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
eta_1_pr,-0.22972135857139342,0.025660517318494915,0.706092351237783,-1.5029906760791267,-0.7046118052388768,-0.2705986249184005,0.17849847678322966,1.4165147116274186,757.167908882397,1.0045717074917568,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
eta_2_pr,-0.14617889049944238,0.03274709506859891,0.8550914998360414,-1.534195575129061,-0.7559761595236811,-0.2830627550664139,0.3761941902745992,1.7462205873632153,681.835512831416,1.0016356398444812,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
w,0.5686258637150657,0.008906789429022215,0.25289986010364124,0.05394858293922036,0.37938360884543687,0.6007479997952003,0.7698968358962621,0.9675877516643558,806.2223031246294,1.0016732098775194,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
beta_1,2.379736840903316,0.04623108430871118,1.225041193181725,0.6387542642937023,1.4724826370106803,2.200586524802273,3.073427010027067,5.302617069950728,702.1553769633549,1.0058732953712777,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
beta_2,1.395370480635826,0.04503306570495974,0.7649096225380995,0.41903151462525684,0.8846788110087376,1.2338940019819833,1.7631765743158034,3.0618296429530982,288.5075761180789,1.0090283781590201,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
eta_1,0.4174159298810433,0.007765611816306693,0.22387678280030143,0.06656210277563972,0.24042129228234044,0.3932416133186789,0.570911027647903,0.9215482821745224,831.1257917716817,1.0032160569906945,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
eta_2,0.4437004247893436,0.00969414539464566,0.2619414493070674,0.06263012415800571,0.22474394519568786,0.38845273729265944,0.6467455763979941,0.9595139545318165,730.1118446567057,1.0021202179839543,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
lp__,-267.9618640946617,0.09101541128002355,1.8015041842262927,-272.4486658361204,-268.788843575193,-267.53145573410217,-266.7130322127283,-265.77972586561077,391.7785716032563,1.001720106797383,36H9ULYP62UUQ0X4OF53TXLWM1NJFV
w_pr,-1.6777517257414656,0.01606835023042525,0.5746553080055151,-2.9670422468622966,-2.0057469126176004,-1.640850867866999,-1.279646407993034,-0.6558724294834721,1279.00507225366,0.9984576931336812,36H9ULYP62UUQ0X4OF53TXLWM43JFH
beta_1_pr,0.2260157368262988,0.0018612522292994526,0.053860035390937804,0.13967295813768574,0.18810306941112193,0.21888241053666987,0.2557481685829831,0.3518207870049628,837.3804300625557,1.0002220005386604,36H9ULYP62UUQ0X4OF53TXLWM43JFH
beta_2_pr,0.1774396957580932,0.0012580031991096306,0.04050682211843448,0.10581529101818925,0.14822613261152753,0.17502783435261599,0.2038784927075638,0.265772662164973,1036.7949056109794,0.9996860028748904,36H9ULYP62UUQ0X4OF53TXLWM43JFH
eta_1_pr,0.7536521647819902,0.016513910871460563,0.5070321379198671,-0.08751456233199073,0.3983995465271464,0.6955974364199567,1.0311022136570505,1.8758951933930967,942.6947811383802,0.9989446070907857,36H9ULYP62UUQ0X4OF53TXLWM43JFH
eta_2_pr,0.5877599790186926,0.01566725678094986,0.4727042517512025,-0.15871537719926745,0.2733927655411063,0.5133641692669378,0.8235063918252561,1.6924468974344138,910.3179247288468,1.0002671049194871,36H9ULYP62UUQ0X4OF53TXLWM43JFH
w,0.0711840989191867,0.0021378010406927013,0.06908744335575986,0.001381664789801873,0.022450389181756805,0.05053924138606138,0.10045171678944431,0.2558351897903033,1044.3923324448438,0.9986945977559383,36H9ULYP62UUQ0X4OF53TXLWM43JFH
beta_1,2.2601573682629876,0.018612522292994524,0.538600353909378,1.3967295813768572,1.8810306941112191,2.188824105366699,2.557481685829831,3.5182078700496278,837.3804300625557,1.0002220005386604,36H9ULYP62UUQ0X4OF53TXLWM43JFH
beta_2,1.7743969575809317,0.012580031991096313,0.4050682211843448,1.0581529101818925,1.4822613261152755,1.7502783435261597,2.038784927075638,2.6577266216497297,1036.7949056109785,0.9996860028748904,36H9ULYP62UUQ0X4OF53TXLWM43JFH
eta_1,0.7480803540500627,0.004261281941415469,0.1337802997800294,0.4650917455079928,0.6549670399289559,0.7567668439054844,0.8487254342054353,0.9696079985090044,985.6070252128105,0.999364373392426,36H9ULYP62UUQ0X4OF53TXLWM43JFH
eta_2,0.7004871610599974,0.004099333329583761,0.1352471197757116,0.43687715230853497,0.6078333992621372,0.6962908141810096,0.7949523010439334,0.9546056756671178,1088.5028816019187,0.999791238165624,36H9ULYP62UUQ0X4OF53TXLWM43JFH
lp__,-240.15359624062643,0.06476800282305994,1.6362016760875941,-244.12320139795617,-241.08658127732156,-239.8210067613283,-238.94272054074537,-237.9386325354952,638.1939099710718,1.000194582122627,36H9ULYP62UUQ0X4OF53TXLWM43JFH
w_pr,0.6686663535757215,0.1696165202117715,1.1682445373934804,-2.3058436428586213,0.5430245715482263,0.9444958114303064,1.3152024645827347,2.297991547585477,47.4385296497284,1.0546410650813218,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
beta_1_pr,0.381486343702892,0.014814722259039584,0.16515024332139952,0.09737626720868105,0.2646058507189854,0.38305806633977457,0.494881678198282,0.6993131552717956,124.27146209317024,1.0212632859766582,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
beta_2_pr,0.183752702140209,0.0013400883385942912,0.03573165389981756,0.12118571907598884,0.15896046093433464,0.18100082639057602,0.20564520241549644,0.2666561976152834,710.9505286009548,1.0017121101432755,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
eta_1_pr,0.22650229538492517,0.056514619034555916,0.5544660902738539,-0.6180300071844362,-0.13353615747187425,0.12179458938352242,0.4635199331821922,1.6638186240743686,96.25612477082731,1.0339882115075154,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
eta_2_pr,1.2046843262414677,0.02178278894213144,0.5606767430146061,0.2908971318194809,0.8188883852262685,1.1407392413723914,1.5148633854287408,2.470198374252036,662.5186628166803,0.9995237481707012,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
w,0.718194076646084,0.042378873529665524,0.297620342303529,0.010468361882227401,0.7065806334890345,0.8275521635389218,0.9056540780901245,0.9893080244835841,49.320379147662194,1.0555634761775423,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
beta_1,3.8148634370289183,0.1481472225903956,1.6515024332139954,0.9737626720868104,2.6460585071898537,3.8305806633977455,4.94881678198282,6.993131552717956,124.27146209317067,1.0212632859766582,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
beta_2,1.8375270214020896,0.013400883385942908,0.35731653899817567,1.2118571907598883,1.5896046093433465,1.8100082639057604,2.0564520241549644,2.666561976152834,710.9505286009554,1.0017121101432755,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
eta_1,0.5720937403774761,0.016424168201050093,0.17591668113655404,0.2681517882088747,0.44682550044571745,0.5485234289436123,0.6786438251802074,0.9518052600199814,114.72215011390176,1.0282911841833169,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
eta_2,0.8546119746218129,0.0037609184069722747,0.10334072288297601,0.6145486812824015,0.7936390586141027,0.872937630896168,0.9349559773546356,0.9933727990340702,755.0142826982659,0.9980955362648188,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
lp__,-242.7248133159916,0.11334851286738817,1.8862305128391081,-247.45004385920686,-243.70637702813372,-242.40918684659516,-241.31515454007098,-240.1629148329495,276.92226738581206,1.0185533300161476,36NEMU28XFDM2UPKH1SVDDZDK6DMWK
w_pr,-1.76953719794556,0.015772434039849112,0.46250546134412024,-2.881331894401686,-2.0158452521181927,-1.6980054743230908,-1.445919900833882,-1.0586592554697216,859.8769175045466,1.0014079829786118,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
beta_1_pr,0.6783572441278125,0.003807281995695407,0.12086518396727258,0.4626706875165012,0.5928772561778879,0.6718428656028227,0.7529889493996713,0.9415124957306632,1007.7953371662376,1.0001223774700858,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
beta_2_pr,0.18006910026920778,0.0013726439070434748,0.038496989388531744,0.11450987950991362,0.15412501355199903,0.17576095888070456,0.20193044401585367,0.26958943375209043,786.5706939172126,1.0020559181060051,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
eta_1_pr,0.0652393261153767,0.004328643319889542,0.13190633625231182,-0.19331298226267124,-0.025504524104761492,0.06280040783589622,0.15390532950152025,0.3285715887987145,928.5979333161465,1.0002949409581174,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
eta_2_pr,0.98231410928208,0.0218460746707511,0.6388614788994736,-0.06722965438140567,0.5271851683625806,0.9025978472286252,1.3496652561792648,2.4474725082771016,855.1978049102956,1.0006253453085356,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
w,0.052221270508281674,0.0010805162352374197,0.03936075748899916,0.0018496911429875126,0.021913028049613602,0.04486580093612731,0.07424069907278134,0.1449174779037625,1326.979769925797,0.9993507464709707,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
beta_1,6.783572441278125,0.03807281995695408,1.2086518396727257,4.626706875165012,5.92877256177888,6.718428656028227,7.529889493996714,9.415124957306634,1007.7953371662367,1.0001223774700858,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
beta_2,1.8006910026920777,0.013726439070434736,0.3849698938853174,1.145098795099136,1.5412501355199906,1.7576095888070458,2.0193044401585363,2.6958943375209046,786.5706939172138,1.0020559181060051,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
eta_1,0.5257980733179334,0.0017090523629204072,0.052103434117832664,0.42327436699375204,0.4898146098138349,0.5250658214898841,0.5612253023776177,0.62888321876972,929.4412831152985,1.0002729893908313,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
eta_2,0.795569128310216,0.004599725289002461,0.14297508413898377,0.4731689419289776,0.7011058317716684,0.8166591963216125,0.9113063616265418,0.9929281468000315,966.1775270266778,1.0002771124739285,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
lp__,-191.8162943111634,0.06539833441712964,1.6357713925627908,-195.73429316319098,-192.660528036494,-191.48329858121673,-190.61340702406625,-189.5765630254974,625.6217545860443,1.001372812920502,36NEMU28XFDM2UPKH1SVDDZDKNRWM6
w_pr,0.23604666897049895,0.017232333441204853,0.42129077089120437,-0.9328925485619662,0.08112591344661946,0.31493741110706197,0.5076980407985103,0.7937440732189919,597.68961711271,1.0027819257957005,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
beta_1_pr,0.7516858960779982,0.00623751249245404,0.17240494952703814,0.388187733583683,0.6441347389181993,0.748789827984689,0.8657923444247171,1.1081965304509722,763.9705237891203,1.0004588891060708,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
beta_2_pr,0.25403011359021277,0.0010833197343182777,0.03677033036322747,0.1837316798398907,0.23054190399352537,0.2533280699038173,0.2761359108462386,0.33137950003710215,1152.0776579539015,0.9984786393817255,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
eta_1_pr,-0.026719652041928138,0.0049103552423289615,0.16767332208589206,-0.3399604548433551,-0.13828225395351149,-0.034643545685059375,0.07408635989576864,0.3282139838900337,1166.009564897674,1.001177129412952,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
eta_2_pr,1.8246762776386756,0.014436492750512963,0.4783984972103486,1.0645828089332958,1.481655596382653,1.7775189348860223,2.0872687478101963,2.9559132318489185,1098.1362277883409,1.0000994201296871,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
w,0.5922549288021826,0.006022755497349353,0.1486086720013564,0.1754223920457246,0.5323657881139932,0.6237153308904371,0.6943068256211629,0.7864014124718848,608.8325192082275,1.0027076586267007,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
beta_1,7.516858960779983,0.06237512492454038,1.7240494952703815,3.8818773358368306,6.441347389181994,7.487898279846888,8.65792344424717,11.08196530450972,763.970523789121,1.0004588891060708,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
beta_2,2.5403011359021277,0.010833197343182785,0.3677033036322747,1.8373167983989067,2.305419039935254,2.533280699038173,2.7613591084623863,3.3137950003710217,1152.0776579538995,0.9984786393817257,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
eta_1,0.48936455588091105,0.0019223566897140784,0.06595536799516932,0.366817754650176,0.4449475302175352,0.48616616599964996,0.5295627437343742,0.6287477889601704,1177.1514690160068,1.0011251840040216,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
eta_2,0.9520902804467383,0.001006775510619886,0.038877133454539095,0.8564251184584002,0.9306425805331799,0.9621683524818871,0.9815897106228993,0.9985643836255936,1491.1563588253869,1.0000122531263143,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
lp__,-204.35917735173786,0.07798514107349493,1.72082847299736,-208.62993186584615,-205.1837445420109,-203.99402824277348,-203.12556173985746,-202.09646098941832,486.9130813382055,1.0047644887371419,36NEMU28XFDM2UPKH1SVDDZDLVFMW1
w_pr,-1.1100206724183002,0.017831844571445318,0.6226425980963969,-2.4267881805477067,-1.494597854764784,-1.0803061028786067,-0.6799743974215268,-0.024061969697706485,1219.2285372037786,1.0001027891368441,36TFCYNS44AFZGTZ0984NR5OC84XH7
beta_1_pr,0.20826344071526418,0.0017847636658361104,0.058592717344074105,0.11522070096094654,0.16863783393590503,0.20234294576759138,0.23793453301847833,0.345229696221815,1077.7693959396256,1.001327442473172,36TFCYNS44AFZGTZ0984NR5OC84XH7
beta_2_pr,0.3312840859632928,0.0026198427990787965,0.07468935188199317,0.20902905448008735,0.2785965038525096,0.32415114703050896,0.37644131788813356,0.4982032295957935,812.7685986601177,1.0025942495205349,36TFCYNS44AFZGTZ0984NR5OC84XH7
eta_1_pr,0.9836233725766396,0.021629750091523854,0.5606534255417222,0.03705594541238191,0.6136530128812683,0.9276621406805956,1.299701353920192,2.303503463656887,671.8710938225596,1.0016534362952367,36TFCYNS44AFZGTZ0984NR5OC84XH7
eta_2_pr,-0.10410194498659227,0.010410062368318236,0.3021906717664005,-0.6573047392095631,-0.3066732304755781,-0.12393018089058426,0.0863961691459414,0.5347472719144519,842.6659495787851,1.001267717789343,36TFCYNS44AFZGTZ0984NR5OC84XH7
w,0.17219917740042517,0.003778315356924454,0.13406815106377562,0.0074992681610677675,0.06765098532466243,0.14005202862914093,0.2481486352413844,0.4903905910207525,1259.0843713133288,0.9986929568780574,36TFCYNS44AFZGTZ0984NR5OC84XH7
beta_1,2.082634407152642,0.017847636658361112,0.5859271734407411,1.1522070096094656,1.6863783393590506,2.0234294576759138,2.3793453301847833,3.4522969622181496,1077.7693959396245,1.001327442473172,36TFCYNS44AFZGTZ0984NR5OC84XH7
beta_2,3.3128408596329284,0.02619842799078797,0.7468935188199317,2.0902905448008733,2.785965038525096,3.241511470305089,3.7644131788813358,4.982032295957935,812.7685986601174,1.0025942495205349,36TFCYNS44AFZGTZ0984NR5OC84XH7
eta_1,0.8047828896079803,0.004506448961176266,0.12623557161039206,0.5147967145645185,0.7304047918893495,0.8232264111222728,0.9030266947897171,0.9894650301865751,784.6836225953903,0.9993857786594451,36TFCYNS44AFZGTZ0984NR5OC84XH7
eta_2,0.459598301918151,0.003948236146241186,0.11469396278860564,0.2553748921145315,0.3794281267804028,0.45063010103459805,0.5344632727291371,0.7037243145008518,843.8686951699377,1.0012346795111144,36TFCYNS44AFZGTZ0984NR5OC84XH7
lp__,-228.89983066418512,0.0782037503281606,1.751973362429823,-233.2659708927406,-229.73084657802707,-228.53954184861487,-227.62968492501037,-226.68091322920793,501.87993885145255,1.00330710497633,36TFCYNS44AFZGTZ0984NR5OC84XH7
w_pr,-2.1620484609614596,0.01372877059489187,0.4611544754511392,-3.158395171992659,-2.4497056089333387,-2.1145216191972507,-1.8456843563558314,-1.3825080033556159,1128.3129152582594,1.0003597686037855,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
beta_1_pr,0.7652649323371412,0.004350880078269426,0.14631064586050557,0.5267937362443875,0.6624393773198579,0.7516343375776453,0.847562247987627,1.098984596438866,1130.8307996096105,1.0008207610854898,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
beta_2_pr,0.3534184800143773,0.0016743790474049957,0.062186191020157766,0.2408191080754828,0.3093604693324338,0.3508880016340056,0.39237371917182456,0.4840052376780846,1379.3686512831614,0.999215106249513,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
eta_1_pr,0.6544871847935658,0.00654231414271225,0.23681016924460993,0.21205764679582778,0.4909154512333781,0.6480059721184086,0.8129998052627362,1.132025243667977,1310.200946100169,1.0000393077952647,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
eta_2_pr,0.7573709713421167,0.015944997814736198,0.3920724619259627,0.19571104491561292,0.5122449979961784,0.7001671570565279,0.922096733040292,1.7464220961070138,604.6217296840279,1.0046301845397314,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
w,0.023753531749362452,0.0006708257597750493,0.022883878339151297,0.000696935499241377,0.007027029811728546,0.017203896525100532,0.03253684836679894,0.08354371194883851,1163.6966872239918,1.0004822925986674,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
beta_1,7.6526493233714135,0.04350880078269428,1.463106458605056,5.267937362443876,6.6243937731985785,7.516343375776453,8.47562247987627,10.98984596438866,1130.8307996096098,1.0008207610854898,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
beta_2,3.5341848001437732,0.016743790474049943,0.6218619102015776,2.408191080754828,3.093604693324338,3.508880016340056,3.9237371917182458,4.840052376780845,1379.3686512831625,0.9992151062495129,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
eta_1,0.7379126626875243,0.0020511044380336304,0.07447369424004052,0.584058369708975,0.6883967179454,0.7416292892901115,0.7919574648512835,0.871118025608219,1318.3485508879382,1.000182110927888,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
eta_2,0.7596950914955762,0.00286032131107442,0.0939838735243418,0.5776650480234257,0.6958994105273824,0.7581945232761171,0.8217812428870632,0.9595313862117731,1079.6352034748675,1.0020792354667196,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
lp__,-158.28448838572896,0.08019196913859583,1.7664478028420334,-162.8217784755062,-159.07352587219853,-157.94048414926945,-156.9841826344943,-156.06787348525884,485.2213056476968,1.0019339587963891,36U2A8VAG1ZV1BKHBQX3JXSP6GFKYN
w_pr,-1.1773611528792216,0.025292533708366007,0.6859556540003912,-2.600723869212535,-1.6103492537149093,-1.139925762211423,-0.7140353839125636,0.07531955653799847,735.5418797719481,0.999961086192441,36U2A8VAG1ZV1BKHBQX3JXSP73DKYW
beta_1_pr,0.43117204547075955,0.009675836019371543,0.23664913501289472,0.12889807030543224,0.2854997781181207,0.38681193317808393,0.5161032842171923,1.0585547197309741,598.1813157080227,1.0029791172486522,36U2A8VAG1ZV1BKHBQX3JXSP73DKYW
